CustomerID,Age,Gender,Location,ProductType,PurchaseCount,TotalSpend,AveragePurchaseValue,EngagementScore,FollowDuration,PreferredChannel,CustomerCost,CustomerProfitabilityScore,ROAS,ROI,RFMScore,AverageRFM,Persona,OperatingExpenses,AdditionalCosts,GrossProfit,GrossProfitMargin,OperatingProfit,OperatingProfitMargin,NetProfit,NetProfitMargin,CLTV,LastPurchaseDate,SubscriptionStartDate,SubscriptionEndDate,IsActive,MarketingSpend,ProductCost,SalesRevenue,CustomerAcquisitionDate,CustomerExitDate,CustomerRetentionPeriod,CPA,NumberOfTransactions,CompletionRate
812,37,Female,Middle East,Ring,9,1303,144.7777778,7.074038827,21,LinkedIn,751.5,551.5,13.03,0.733865602,154,3.333333333,Engaged,260.6,130.3,651.5,50,390.9,30,260.6,20,3909,03/07/2023,24/09/2022,,TRUE,141.7268067,651.5,1303,28/10/2020,,32.6,141.7268067,9,0.6
813,41,Female,Europe,Necklace,6,813,135.5,3.151597457,21,Facebook,506.5,306.5,8.13,0.605133268,132,2,Engaged,162.6,81.3,406.5,50,243.9,30,162.6,20,2439,31/10/2022,16/09/2022,,TRUE,90.65905374,406.5,813,07/11/2021,,11.93333333,90.65905374,6,0.6
814,22,Other,Middle East,Necklace,4,1487,371.75,7.822363789,17,Instagram,843.5,643.5,14.87,0.762892709,224,2.666666667,Engaged,297.4,148.7,743.5,50,446.1,30,297.4,20,4461,13/08/2022,15/07/2022,,TRUE,64.32814587,743.5,1487,07/02/2021,,18.4,64.32814587,4,0.6
815,51,Female,Asia,Bracelet,3,578,192.6666667,7.840049905,9,LinkedIn,389,189,5.78,0.485861183,422,2.666666667,Engaged,115.6,57.8,289,50,173.4,30,115.6,20,1734,22/05/2022,11/04/2022,,TRUE,121.4718834,289,578,07/09/2021,,8.566666667,121.4718834,3,0.6
816,23,Male,North America,Ring,4,664,166,3.813382224,17,Facebook,432,232,6.64,0.537037037,222,2,Engaged,132.8,66.4,332,50,199.2,30,132.8,20,1992,29/07/2022,12/05/2022,,TRUE,79.33534214,332,664,01/12/2020,,20.16666667,79.33534214,4,0.6
817,19,Other,North America,Bracelet,3,570,190,4.696143697,5,LinkedIn,385,185,5.7,0.480519481,522,3,Engaged,114,57,285,50,171,30,114,20,1710,01/02/2024,14/09/2022,,TRUE,102.5470307,285,570,31/05/2021,,32.53333333,102.5470307,3,0.6
818,30,Male,Middle East,Bracelet,2,483,241.5,2.887212497,20,Facebook,341.5,141.5,4.83,0.414348463,211,1.333333333,Standard,96.6,48.3,241.5,50,144.9,30,96.6,20,1449,09/10/2022,17/09/2022,,TRUE,119.7832786,241.5,483,11/04/2022,,6.033333333,119.7832786,2,0.6
819,60,Male,North America,Ring,5,1815,363,9.78904921,8,Facebook,1007.5,807.5,18.15,0.801488834,435,4,Premium,363,181.5,907.5,50,544.5,30,363,20,5445,13/07/2022,25/06/2022,,TRUE,140.0264111,907.5,1815,26/08/2020,,22.86666667,140.0264111,5,0.6
820,60,Female,Europe,Ring,2,1025,512.5,6.810423194,6,LinkedIn,612.5,412.5,10.25,0.673469388,513,3,Engaged,205,102.5,512.5,50,307.5,30,205,20,3075,18/04/2023,03/08/2022,,TRUE,129.2191195,512.5,1025,16/09/2021,,19.3,129.2191195,2,0.6
821,28,Other,Europe,Ring,6,516,86,9.410894926,11,LinkedIn,358,158,5.16,0.441340782,432,3,Engaged,103.2,51.6,258,50,154.8,30,103.2,20,1548,11/09/2023,10/09/2022,,TRUE,117.6361068,258,516,20/04/2022,,16.96666667,117.6361068,6,0.6
822,64,Other,North America,Earrings,3,1948,649.3333333,3.730469893,19,Facebook,1074,874,19.48,0.813780261,225,3,Engaged,389.6,194.8,974,50,584.4,30,389.6,20,5844,04/04/2023,06/09/2022,,TRUE,117.9633182,974,1948,21/01/2022,,14.6,117.9633182,3,0.6
823,40,Female,Europe,Ring,6,407,67.83333333,8.037018217,4,Instagram,303.5,103.5,4.07,0.341021417,531,3,Engaged,81.4,40.7,203.5,50,122.1,30,81.4,20,1221,05/03/2024,21/07/2022,,TRUE,144.5924644,203.5,407,09/06/2022,,21.16666667,144.5924644,6,0.6
824,33,Male,North America,Necklace,9,748,83.11111111,7.892727795,18,LinkedIn,474,274,7.48,0.578059072,252,3,Engaged,149.6,74.8,374,50,224.4,30,149.6,20,2244,15/01/2023,22/09/2022,,TRUE,79.58240975,374,748,26/11/2021,,13.83333333,79.58240975,9,0.6
825,48,Male,North America,Bracelet,1,1817,1817,7.224900867,1,Facebook,1008.5,808.5,18.17,0.801685672,515,3.666666667,Engaged,363.4,181.7,908.5,50,545.1,30,363.4,20,5451,21/10/2022,21/07/2022,,TRUE,50.11120942,908.5,1817,29/10/2020,,24.06666667,50.11120942,1,0.6
826,28,Male,North America,Earrings,6,1490,248.3333333,9.690750777,13,Facebook,845,645,14.9,0.763313609,334,3.333333333,Engaged,298,149,745,50,447,30,298,20,4470,21/10/2022,08/07/2022,02/02/2024,FALSE,77.19545594,745,1490,06/11/2021,02/02/2024,11.63333333,77.19545594,6,0.6
827,33,Male,Middle East,Ring,9,1124,124.8888889,4.541998025,14,Instagram,662,462,11.24,0.697885196,353,3.666666667,Engaged,224.8,112.4,562,50,337.2,30,224.8,20,3372,05/02/2024,30/09/2022,,TRUE,71.78913796,562,1124,14/06/2021,,32.2,71.78913796,9,0.6
828,25,Other,North America,Earrings,4,1167,291.75,2.176455912,24,Instagram,683.5,483.5,11.67,0.707388442,123,2,Engaged,233.4,116.7,583.5,50,350.1,30,233.4,20,3501,11/07/2022,09/08/2022,,TRUE,116.1834585,583.5,1167,14/02/2021,,17.06666667,116.1834585,4,0.6
829,21,Other,Middle East,Ring,2,838,419,7.045379733,1,Instagram,519,319,8.38,0.614643545,512,2.666666667,Engaged,167.6,83.8,419,50,251.4,30,167.6,20,2514,10/02/2024,30/08/2022,,TRUE,113.37116,419,838,11/05/2021,,33.5,113.37116,2,0.6
830,57,Female,North America,Earrings,4,1966,491.5,7.563788204,11,LinkedIn,1083,883,19.66,0.815327793,425,3.666666667,Engaged,393.2,196.6,983,50,589.8,30,393.2,20,5898,09/06/2022,24/07/2022,,TRUE,109.3461383,983,1966,12/04/2022,,1.933333333,109.3461383,4,0.6
831,21,Female,North America,Bracelet,1,1221,1221,6.175545161,17,Facebook,710.5,510.5,12.21,0.718508093,213,2,Engaged,244.2,122.1,610.5,50,366.3,30,244.2,20,3663,03/01/2024,06/08/2022,,TRUE,51.62434432,610.5,1221,17/01/2021,,36.03333333,51.62434432,1,0.6
832,42,Other,North America,Bracelet,3,1843,614.3333333,2.861361038,4,Facebook,1021.5,821.5,18.43,0.804209496,525,4,Premium,368.6,184.3,921.5,50,552.9,30,368.6,20,5529,30/05/2022,28/09/2022,,TRUE,122.8778054,921.5,1843,21/05/2022,,0.3,122.8778054,3,0.6
833,20,Other,Europe,Necklace,9,1388,154.2222222,5.540103475,12,Facebook,794,594,13.88,0.748110831,354,4,Premium,277.6,138.8,694,50,416.4,30,277.6,20,4164,17/05/2023,28/05/2022,,TRUE,82.35304125,694,1388,04/11/2021,,18.63333333,82.35304125,9,0.6
834,49,Male,Middle East,Necklace,5,1923,384.6,3.809707629,10,Instagram,1061.5,861.5,19.23,0.811587376,435,4,Premium,384.6,192.3,961.5,50,576.9,30,384.6,20,5769,14/04/2022,22/07/2022,,TRUE,116.5055989,961.5,1923,22/04/2021,,11.9,116.5055989,5,0.6
835,20,Male,Middle East,Ring,6,1906,317.6666667,4.847198754,6,Facebook,1053,853,19.06,0.810066477,535,4.333333333,Premium,381.2,190.6,953,50,571.8,30,381.2,20,5718,19/07/2023,09/06/2022,,TRUE,105.6578429,953,1906,14/01/2022,,18.36666667,105.6578429,6,0.6
836,44,Female,North America,Bracelet,3,239,79.66666667,6.806967183,1,LinkedIn,219.5,19.5,2.39,0.088838269,521,2.666666667,Engaged,47.8,23.9,119.5,50,71.7,30,47.8,20,717,04/12/2023,10/08/2022,,TRUE,84.27309254,119.5,239,27/01/2022,,22.53333333,84.27309254,3,0.6
837,46,Other,North America,Earrings,5,1604,320.8,7.706932684,7,Instagram,902,702,16.04,0.77827051,435,4,Premium,320.8,160.4,802,50,481.2,30,320.8,20,4812,20/02/2024,21/08/2022,,TRUE,63.45762671,802,1604,12/06/2022,,20.6,63.45762671,5,0.6
838,49,Female,Europe,Earrings,8,1360,170,3.090022218,21,Instagram,780,580,13.6,0.743589744,144,3,Engaged,272,136,680,50,408,30,272,20,4080,25/09/2023,18/04/2022,,TRUE,59.44188977,680,1360,15/01/2021,,32.76666667,59.44188977,8,0.6
839,36,Other,Europe,Earrings,6,1073,178.8333333,4.647928246,16,Instagram,636.5,436.5,10.73,0.685781618,333,3,Engaged,214.6,107.3,536.5,50,321.9,30,214.6,20,3219,19/05/2023,15/04/2022,,TRUE,133.1518333,536.5,1073,07/04/2021,,25.73333333,133.1518333,6,0.6
840,38,Male,Europe,Necklace,4,1116,279,3.422454139,24,Instagram,658,458,11.16,0.696048632,123,2,Engaged,223.2,111.6,558,50,334.8,30,223.2,20,3348,04/09/2023,21/06/2022,,TRUE,141.8397542,558,1116,25/03/2021,,29.76666667,141.8397542,4,0.6
841,22,Female,Middle East,Earrings,2,1052,526,2.787684525,14,LinkedIn,626,426,10.52,0.680511182,313,2.333333333,Engaged,210.4,105.2,526,50,315.6,30,210.4,20,3156,14/01/2024,21/07/2022,,TRUE,114.9788047,526,1052,21/06/2021,,31.23333333,114.9788047,2,0.6
842,35,Female,Middle East,Necklace,9,1003,111.4444444,8.05048498,23,Facebook,601.5,401.5,10.03,0.667497922,153,3,Engaged,200.6,100.3,501.5,50,300.9,30,200.6,20,3009,28/11/2022,16/09/2022,,TRUE,60.34341149,501.5,1003,20/04/2022,,7.4,60.34341149,9,0.6
843,45,Other,Middle East,Necklace,1,171,171,9.18327425,20,LinkedIn,185.5,-14.5,1.71,-0.078167116,211,1.333333333,Standard,34.2,17.1,85.5,50,51.3,30,34.2,20,513,15/09/2023,20/05/2022,28/05/2023,FALSE,90.20272169,85.5,171,20/08/2020,28/05/2023,37.36666667,90.20272169,1,0.6
844,59,Male,North America,Ring,1,1790,1790,4.332089671,20,Facebook,995,795,17.9,0.798994975,215,2.666666667,Engaged,358,179,895,50,537,30,358,20,5370,21/03/2023,01/08/2022,,TRUE,122.89392,895,1790,14/09/2020,,30.6,122.89392,1,0.6
845,39,Female,Middle East,Earrings,4,1313,328.25,7.761510319,6,LinkedIn,756.5,556.5,13.13,0.735624587,524,3.666666667,Engaged,262.6,131.3,656.5,50,393.9,30,262.6,20,3939,25/05/2022,17/04/2022,,TRUE,127.9820884,656.5,1313,02/08/2021,,9.866666667,127.9820884,4,0.6
846,38,Male,Asia,Earrings,7,1391,198.7142857,9.072957604,22,Instagram,795.5,595.5,13.91,0.748585795,144,3,Engaged,278.2,139.1,695.5,50,417.3,30,278.2,20,4173,07/10/2023,20/06/2022,,TRUE,61.82186223,695.5,1391,12/01/2022,,21.1,61.82186223,7,0.6
847,23,Female,Asia,Bracelet,1,1444,1444,8.615117895,5,Instagram,822,622,14.44,0.756690998,514,3.333333333,Engaged,288.8,144.4,722,50,433.2,30,288.8,20,4332,26/06/2022,04/10/2022,,TRUE,50.00307188,722,1444,18/09/2021,,9.366666667,50.00307188,1,0.6
848,18,Male,Europe,Ring,9,206,22.88888889,2.645320497,24,LinkedIn,203,3,2.06,0.014778325,151,2.333333333,Engaged,41.2,20.6,103,50,61.8,30,41.2,20,618,08/04/2024,10/07/2022,,TRUE,121.2137046,103,206,28/07/2021,,32.83333333,121.2137046,9,0.6
849,22,Other,Middle East,Bracelet,4,1355,338.75,9.606626934,21,LinkedIn,777.5,577.5,13.55,0.742765273,124,2.333333333,Engaged,271,135.5,677.5,50,406.5,30,271,20,4065,21/06/2022,10/06/2022,30/01/2023,FALSE,85.6596176,677.5,1355,01/08/2020,30/01/2023,22.96666667,85.6596176,4,0.6
850,58,Female,Asia,Ring,3,1165,388.3333333,4.390087964,18,Facebook,682.5,482.5,11.65,0.706959707,223,2.333333333,Engaged,233,116.5,582.5,50,349.5,30,233,20,3495,14/12/2022,02/07/2022,,TRUE,75.44813316,582.5,1165,01/07/2021,,17.7,75.44813316,3,0.6
851,29,Female,Europe,Earrings,1,1825,1825,4.053165951,15,LinkedIn,1012.5,812.5,18.25,0.802469136,315,3,Engaged,365,182.5,912.5,50,547.5,30,365,20,5475,26/05/2022,10/06/2022,,TRUE,51.28974698,912.5,1825,12/08/2021,,9.566666667,51.28974698,1,0.6
852,43,Male,Middle East,Necklace,4,982,245.5,1.561881946,6,LinkedIn,591,391,9.82,0.661590525,523,3.333333333,Engaged,196.4,98.2,491,50,294.6,30,196.4,20,2946,08/08/2022,29/07/2022,,TRUE,104.0299407,491,982,05/03/2022,,5.2,104.0299407,4,0.6
853,63,Male,North America,Necklace,9,238,26.44444444,5.375562887,19,Facebook,219,19,2.38,0.086757991,251,2.666666667,Engaged,47.6,23.8,119,50,71.4,30,47.6,20,714,09/11/2022,14/08/2022,,TRUE,135.1150735,119,238,13/07/2021,,16.13333333,135.1150735,9,0.6
854,51,Female,Asia,Necklace,6,714,119,1.981122541,1,Facebook,457,257,7.14,0.562363239,532,3.333333333,Engaged,142.8,71.4,357,50,214.2,30,142.8,20,2142,04/12/2022,16/04/2022,,TRUE,145.7631646,357,714,14/12/2021,,11.83333333,145.7631646,6,0.6
855,31,Other,North America,Necklace,6,1806,301,3.236858388,1,Facebook,1003,803,18.06,0.800598205,535,4.333333333,Premium,361.2,180.6,903,50,541.8,30,361.2,20,5418,04/06/2022,02/07/2022,,TRUE,106.5744951,903,1806,17/12/2021,,5.633333333,106.5744951,6,0.6
856,43,Male,Middle East,Necklace,1,962,962,3.852483596,13,LinkedIn,581,381,9.62,0.655765921,313,2.333333333,Engaged,192.4,96.2,481,50,288.6,30,192.4,20,2886,25/03/2023,19/08/2022,,TRUE,101.4461328,481,962,14/08/2021,,19.6,101.4461328,1,0.6
857,62,Male,Asia,Bracelet,2,372,186,8.279436911,3,Facebook,286,86,3.72,0.300699301,511,2.333333333,Engaged,74.4,37.2,186,50,111.6,30,74.4,20,1116,25/07/2022,21/08/2022,,TRUE,58.50563855,186,372,30/09/2020,,22.1,58.50563855,2,0.6
858,44,Male,Middle East,Ring,6,1604,267.3333333,8.879397854,10,Instagram,902,702,16.04,0.77827051,435,4,Premium,320.8,160.4,802,50,481.2,30,320.8,20,4812,27/05/2022,06/06/2022,23/12/2023,FALSE,104.8872802,802,1604,12/06/2020,23/12/2023,23.8,104.8872802,6,0.6
859,26,Female,North America,Earrings,2,515,257.5,3.722196857,21,Instagram,357.5,157.5,5.15,0.440559441,112,1.333333333,Standard,103,51.5,257.5,50,154.5,30,103,20,1545,03/11/2023,01/05/2022,,TRUE,87.9979079,257.5,515,01/11/2021,,24.4,87.9979079,2,0.6
860,43,Female,Asia,Bracelet,3,605,201.6666667,8.728283091,3,Instagram,402.5,202.5,6.05,0.50310559,522,3,Engaged,121,60.5,302.5,50,181.5,30,121,20,1815,12/03/2023,10/09/2022,,TRUE,110.7135281,302.5,605,03/01/2021,,26.6,110.7135281,3,0.6
861,64,Female,North America,Ring,4,832,208,8.715078436,9,LinkedIn,516,316,8.32,0.612403101,422,2.666666667,Engaged,166.4,83.2,416,50,249.6,30,166.4,20,2496,05/05/2022,14/08/2022,17/08/2023,FALSE,88.87263479,416,832,15/10/2021,17/08/2023,6.733333333,88.87263479,4,0.6
862,39,Female,Middle East,Necklace,5,1848,369.6,7.881858553,8,Instagram,1024,824,18.48,0.8046875,435,4,Premium,369.6,184.8,924,50,554.4,30,369.6,20,5544,22/12/2022,12/04/2022,,TRUE,74.02991235,924,1848,06/09/2020,,27.9,74.02991235,5,0.6
863,64,Other,Middle East,Ring,9,1976,219.5555556,2.320256026,3,LinkedIn,1088,888,19.76,0.816176471,555,5,Premium,395.2,197.6,988,50,592.8,30,395.2,20,5928,17/04/2022,14/08/2022,,TRUE,59.49652752,988,1976,07/03/2021,,13.53333333,59.49652752,9,0.6
864,47,Other,North America,Ring,4,523,130.75,7.212905622,13,LinkedIn,361.5,161.5,5.23,0.446749654,322,2.333333333,Engaged,104.6,52.3,261.5,50,156.9,30,104.6,20,1569,25/12/2023,20/05/2022,,TRUE,81.49184446,261.5,523,10/01/2022,,23.8,81.49184446,4,0.6
865,60,Female,Asia,Necklace,9,1530,170,9.505216581,6,Instagram,865,665,15.3,0.768786127,554,4.666666667,Premium,306,153,765,50,459,30,306,20,4590,18/12/2022,24/07/2022,,TRUE,59.66448343,765,1530,15/12/2020,,24.43333333,59.66448343,9,0.6
866,34,Other,North America,Necklace,3,1691,563.6666667,7.142864309,13,Facebook,945.5,745.5,16.91,0.788471708,325,3.333333333,Engaged,338.2,169.1,845.5,50,507.3,30,338.2,20,5073,01/03/2024,23/04/2022,,TRUE,67.68969508,845.5,1691,02/01/2022,,26.3,67.68969508,3,0.6
867,43,Male,Middle East,Necklace,8,489,61.125,3.984551642,23,LinkedIn,344.5,144.5,4.89,0.419448476,141,2,Engaged,97.8,48.9,244.5,50,146.7,30,97.8,20,1467,28/03/2024,21/04/2022,,TRUE,148.7336159,244.5,489,10/10/2020,,42.16666667,148.7336159,8,0.6
868,53,Male,North America,Earrings,1,441,441,5.505213857,20,Instagram,320.5,120.5,4.41,0.375975039,211,1.333333333,Standard,88.2,44.1,220.5,50,132.3,30,88.2,20,1323,06/02/2023,05/07/2022,,TRUE,94.41035569,220.5,441,25/03/2022,,10.6,94.41035569,1,0.6
869,18,Male,Middle East,Necklace,9,1045,116.1111111,6.81152539,20,LinkedIn,622.5,422.5,10.45,0.678714859,253,3.333333333,Engaged,209,104.5,522.5,50,313.5,30,209,20,3135,08/01/2024,21/04/2022,,TRUE,103.1871767,522.5,1045,09/03/2022,,22.33333333,103.1871767,9,0.6
870,25,Female,North America,Earrings,9,713,79.22222222,5.595133679,12,Facebook,456.5,256.5,7.13,0.561883899,352,3.333333333,Engaged,142.6,71.3,356.5,50,213.9,30,142.6,20,2139,04/06/2022,28/08/2022,,TRUE,137.3618529,356.5,713,23/05/2021,,12.56666667,137.3618529,9,0.6
871,52,Male,Asia,Necklace,2,592,296,2.079576476,13,Facebook,396,196,5.92,0.494949495,312,2,Engaged,118.4,59.2,296,50,177.6,30,118.4,20,1776,04/04/2024,04/05/2022,,TRUE,149.55689,296,592,30/10/2021,,29.56666667,149.55689,2,0.6
872,32,Other,Asia,Earrings,4,291,72.75,3.808576402,2,Instagram,245.5,45.5,2.91,0.185336049,521,2.666666667,Engaged,58.2,29.1,145.5,50,87.3,30,58.2,20,873,17/09/2023,24/05/2022,,TRUE,108.2714449,145.5,291,14/12/2021,,21.4,108.2714449,4,0.6
873,64,Female,North America,Ring,8,598,74.75,8.221564275,21,LinkedIn,399,199,5.98,0.498746867,142,2.333333333,Engaged,119.6,59.8,299,50,179.4,30,119.6,20,1794,27/07/2023,09/08/2022,,TRUE,131.2473821,299,598,07/08/2021,,23.96666667,131.2473821,8,0.6
874,39,Other,North America,Bracelet,7,921,131.5714286,8.752762415,24,LinkedIn,560.5,360.5,9.21,0.643175736,143,2.666666667,Engaged,184.2,92.1,460.5,50,276.3,30,184.2,20,2763,07/05/2022,03/09/2022,,TRUE,82.69410243,460.5,921,27/06/2021,,10.46666667,82.69410243,7,0.6
875,31,Male,Asia,Ring,1,1835,1835,2.235700294,23,LinkedIn,1017.5,817.5,18.35,0.803439803,115,2.333333333,Engaged,367,183.5,917.5,50,550.5,30,367,20,5505,26/06/2022,03/06/2022,,TRUE,80.57439574,917.5,1835,24/04/2021,,14.26666667,80.57439574,1,0.6
876,43,Male,Middle East,Ring,5,1356,271.2,9.571480772,16,LinkedIn,778,578,13.56,0.742930591,334,3.333333333,Engaged,271.2,135.6,678,50,406.8,30,271.2,20,4068,11/11/2022,18/07/2022,,TRUE,90.2703721,678,1356,07/12/2020,,23.46666667,90.2703721,5,0.6
877,45,Male,Asia,Necklace,7,326,46.57142857,3.959403561,23,Instagram,263,63,3.26,0.239543726,141,2,Engaged,65.2,32.6,163,50,97.8,30,65.2,20,978,30/04/2023,29/09/2022,26/09/2023,FALSE,117.2507263,163,326,16/05/2022,26/09/2023,11.63333333,117.2507263,7,0.6
878,40,Female,Middle East,Earrings,4,1494,373.5,6.960823649,6,Facebook,847,647,14.94,0.763872491,524,3.666666667,Engaged,298.8,149.4,747,50,448.2,30,298.8,20,4482,09/04/2023,23/08/2022,,TRUE,118.2191689,747,1494,12/11/2020,,29.26666667,118.2191689,4,0.6
879,31,Other,North America,Bracelet,1,238,238,7.766426314,19,Instagram,219,19,2.38,0.086757991,211,1.333333333,Standard,47.6,23.8,119,50,71.4,30,47.6,20,714,04/02/2024,06/08/2022,,TRUE,81.52394346,119,238,16/10/2021,,28.03333333,81.52394346,1,0.6
880,41,Female,North America,Necklace,9,955,106.1111111,8.307516112,21,LinkedIn,577.5,377.5,9.55,0.653679654,153,3,Engaged,191,95.5,477.5,50,286.5,30,191,20,2865,17/09/2023,01/06/2022,,TRUE,63.32099241,477.5,955,10/10/2021,,23.56666667,63.32099241,9,0.6
881,19,Female,Middle East,Necklace,5,916,183.2,9.51174732,13,LinkedIn,558,358,9.16,0.641577061,333,3,Engaged,183.2,91.6,458,50,274.8,30,183.2,20,2748,08/03/2024,11/05/2022,,TRUE,113.2396256,458,916,23/01/2022,,25.83333333,113.2396256,5,0.6
882,62,Male,North America,Necklace,2,1272,636,3.816275932,17,Facebook,736,536,12.72,0.72826087,214,2.333333333,Engaged,254.4,127.2,636,50,381.6,30,254.4,20,3816,15/02/2023,30/05/2022,,TRUE,62.83258622,636,1272,27/11/2021,,14.83333333,62.83258622,2,0.6
883,43,Female,Middle East,Ring,8,1238,154.75,8.726558091,23,LinkedIn,719,519,12.38,0.721835883,144,3,Engaged,247.6,123.8,619,50,371.4,30,247.6,20,3714,16/04/2022,23/05/2022,,TRUE,107.8492508,619,1238,20/08/2021,,7.966666667,107.8492508,8,0.6
884,31,Female,Europe,Earrings,2,1573,786.5,2.185182131,9,Instagram,886.5,686.5,15.73,0.774393683,414,3,Engaged,314.6,157.3,786.5,50,471.9,30,314.6,20,4719,12/04/2022,30/06/2022,,TRUE,119.3422128,786.5,1573,17/12/2020,,16.03333333,119.3422128,2,0.6
885,24,Male,Asia,Earrings,3,1186,395.3333333,7.345368157,17,Instagram,693,493,11.86,0.711399711,223,2.333333333,Engaged,237.2,118.6,593,50,355.8,30,237.2,20,3558,23/12/2023,02/09/2022,,TRUE,120.0611496,593,1186,12/02/2021,,34.8,120.0611496,3,0.6
886,20,Female,Europe,Bracelet,1,203,203,7.677799566,2,Facebook,201.5,1.5,2.03,0.007444169,511,2.333333333,Engaged,40.6,20.3,101.5,50,60.9,30,40.6,20,609,07/04/2023,06/09/2022,,TRUE,125.3472111,101.5,203,07/03/2022,,13.2,125.3472111,1,0.6
887,64,Male,Middle East,Earrings,2,1974,987,7.099509171,19,Instagram,1087,887,19.74,0.81600736,215,2.666666667,Engaged,394.8,197.4,987,50,592.2,30,394.8,20,5922,30/08/2023,16/05/2022,,TRUE,137.2859422,987,1974,14/11/2021,,21.8,137.2859422,2,0.6
888,40,Male,Asia,Earrings,7,970,138.5714286,3.270832625,19,Instagram,585,385,9.7,0.658119658,243,3,Engaged,194,97,485,50,291,30,194,20,2910,08/01/2023,14/07/2022,,TRUE,99.9958992,485,970,29/07/2020,,29.76666667,99.9958992,7,0.6
889,63,Male,Middle East,Necklace,2,767,383.5,8.857388323,24,Instagram,483.5,283.5,7.67,0.586349535,112,1.333333333,Standard,153.4,76.7,383.5,50,230.1,30,153.4,20,2301,28/08/2023,04/06/2022,20/02/2023,FALSE,123.024919,383.5,767,03/02/2022,20/02/2023,19.03333333,123.024919,2,0.6
890,60,Male,Asia,Necklace,6,372,62,2.51972617,7,Instagram,286,86,3.72,0.300699301,431,2.666666667,Engaged,74.4,37.2,186,50,111.6,30,74.4,20,1116,24/04/2022,23/07/2022,,TRUE,111.9172735,186,372,17/04/2021,,12.4,111.9172735,6,0.6
891,64,Female,Asia,Ring,3,1129,376.3333333,1.482713124,22,LinkedIn,664.5,464.5,11.29,0.699021821,123,2,Engaged,225.8,112.9,564.5,50,338.7,30,225.8,20,3387,18/10/2022,07/06/2022,,TRUE,68.66399398,564.5,1129,05/06/2021,,16.66666667,68.66399398,3,0.6
892,62,Male,Asia,Necklace,4,1270,317.5,7.457184916,10,Instagram,735,535,12.7,0.727891156,424,3.333333333,Engaged,254,127,635,50,381,30,254,20,3810,31/12/2023,18/08/2022,,TRUE,52.56896449,635,1270,27/03/2021,,33.63333333,52.56896449,4,0.6
893,35,Male,Asia,Necklace,8,283,35.375,5.279281437,10,Facebook,241.5,41.5,2.83,0.17184265,441,3,Engaged,56.6,28.3,141.5,50,84.9,30,56.6,20,849,07/08/2023,12/09/2022,,TRUE,78.45413857,141.5,283,20/09/2020,,35.03333333,78.45413857,8,0.6
894,55,Female,Middle East,Necklace,3,1151,383.6666667,8.64188218,20,Facebook,675.5,475.5,11.51,0.70392302,223,2.333333333,Engaged,230.2,115.1,575.5,50,345.3,30,230.2,20,3453,07/05/2022,14/05/2022,,TRUE,94.30337063,575.5,1151,05/12/2021,,5.1,94.30337063,3,0.6
895,52,Female,Asia,Necklace,6,1673,278.8333333,4.45057427,9,Instagram,936.5,736.5,16.73,0.786438868,435,4,Premium,334.6,167.3,836.5,50,501.9,30,334.6,20,5019,23/03/2024,11/07/2022,26/06/2023,FALSE,111.7105944,836.5,1673,19/03/2021,26/06/2023,36.66666667,111.7105944,6,0.6
896,32,Other,Asia,Ring,1,1242,1242,2.514507297,17,Facebook,721,521,12.42,0.72260749,214,2.333333333,Engaged,248.4,124.2,621,50,372.6,30,248.4,20,3726,18/05/2022,15/07/2022,,TRUE,134.9959331,621,1242,16/09/2021,,8.133333333,134.9959331,1,0.6
897,42,Female,Europe,Necklace,7,392,56,8.527979732,15,Instagram,296,96,3.92,0.324324324,341,2.666666667,Engaged,78.4,39.2,196,50,117.6,30,78.4,20,1176,07/01/2023,22/08/2022,,TRUE,69.62457167,196,392,13/12/2020,,25.16666667,69.62457167,7,0.6
898,54,Female,North America,Bracelet,8,1494,186.75,5.940186685,2,Facebook,847,647,14.94,0.763872491,544,4.333333333,Premium,298.8,149.4,747,50,448.2,30,298.8,20,4482,26/11/2022,24/06/2022,15/06/2023,FALSE,62.55497899,747,1494,30/11/2021,15/06/2023,12.03333333,62.55497899,8,0.6
899,45,Other,North America,Bracelet,8,1367,170.875,2.702762132,4,Facebook,783.5,583.5,13.67,0.744735163,544,4.333333333,Premium,273.4,136.7,683.5,50,410.1,30,273.4,20,4101,04/07/2022,28/05/2022,,TRUE,146.3479947,683.5,1367,02/06/2020,,25.4,146.3479947,8,0.6
900,27,Female,Europe,Bracelet,3,1703,567.6666667,7.483455987,19,Instagram,951.5,751.5,17.03,0.78980557,225,3,Engaged,340.6,170.3,851.5,50,510.9,30,340.6,20,5109,27/07/2023,12/07/2022,,TRUE,60.80445594,851.5,1703,08/09/2020,,35.06666667,60.80445594,3,0.6
901,56,Female,Europe,Bracelet,1,1849,1849,5.600022746,17,Instagram,1024.5,824.5,18.49,0.804782821,215,2.666666667,Engaged,369.8,184.9,924.5,50,554.7,30,369.8,20,5547,13/08/2022,15/09/2022,,TRUE,97.84910701,924.5,1849,29/06/2022,,1.5,97.84910701,1,0.6
902,34,Female,Middle East,Necklace,9,1341,149,6.43881684,5,LinkedIn,770.5,570.5,13.41,0.740428293,554,4.666666667,Premium,268.2,134.1,670.5,50,402.3,30,268.2,20,4023,28/09/2023,03/05/2022,,TRUE,108.5563729,670.5,1341,14/09/2020,,36.96666667,108.5563729,9,0.6
